popularity,budget,cast,release_date,voteScore,revenue
1.016022,20000000,73,5,456,21284514
0.986266,60000000,33,5,475,104324083
0.981049,98000000,26,4,324,18517322
0.958991,18000000,22,2,1145,122195920
0.947883,16500000,76,4,1295,135000000
0.938457,10000000,38,2,1422,26488734
0.932073,15000000,8,5,390,66000000
0.90178,30250000,100,1,834,115101622
0.888985,50000000,95,1,1020,30303072
0.875995,32000000,95,2,1326,18552460
0.80759,25000000,39,3,320,6600000
0.805549,3500000,37,3,2058,28215918
0.804711,11000000,68,4,1008,39363635
0.788699,53000000,87,5,1770,157387195
0.77385,45000000,18,1,505,20350754
0.773291,15000000,44,1,366,6700000
0.760076,20000000,37,2,516,50012507
0.726743,30000000,72,2,395,24048000
0.705828,8,47,1,270,16
0.673425,60000000,75,4,565,35431113
0.640869,28000000,71,3,432,31596911
0.623009,20000000,47,1,1428,7563728
0.604331,44000000,68,4,180,13681765
0.602056,55000000,61,5,860,127600435
0.592519,21000000,78,2,125,23450000
0.578548,5000000,34,1,400,15116634
0.577143,50000000,21,4,104,11534477
0.552091,6000000,45,1,1206,2
0.551631,62000000,59,4,624,107879496
0.538475,11000000,34,5,80,178104
0.526485,42000000,71,1,900,7959291
0.525474,500000,59,2,138,1148752
0.508901,8169363,70,4,546,8175346
0.489975,7000000,44,5,246,8349430
0.460215,20000000,11,1,315,5781885
0.446622,1500000,28,5,846,7412216
0.443718,17000000,98,3,72,7603766
0.407454,50000000,27,1,110,9851610
0.378093,14000000,57,1,180,19800000
0.376857,35000000,30,4,425,64350171
0.360204,8000000,44,4,156,529766
0.327558,50000000,30,5,400,152000000
0.307976,50000000,72,1,305,10382407
0.298783,27000000,71,1,258,16140822
0.275609,12000000,35,1,246,27400000
0.200906,16000000,29,4,108,81452156
0.194078,35000000,23,1,102,15000000
0.189446,10000000,40,1,96,23574130
0.18332,28000000,27,3,44,3983912
0.183034,6400000,40,1,60,6
0.141747,25000000,56,1,156,13071518
0.105894,6,10,5,65,11
0.018196,6000000,9,3,40,5093707
4.586426,1200000,62,5,14126,14661007
3.966538,28000000,35,4,14847,504050219
3.822939,18000000,41,4,8556,358991681
2.248239,80000000,80,5,5532,280000000
1.919148,50000000,48,5,5100,159773545
1.574949,35000000,69,5,2808,321731527
1.432653,40000000,93,4,3270,215862692
1.283709,35000000,42,1,1020,156563139
1.199355,40000000,96,4,3012,243240178
1.16983,20000000,27,2,2526,121697323
1.070577,49000000,46,3,2664,352927224
0.980566,12500000,90,1,1036,10725228
0.964004,40000000,15,5,524,58662452
0.851712,1000000,22,1,378,2019469
0.84158,14000000,92,2,4214,159157447
0.834109,31000000,36,5,1920,231605150
0.782091,47000000,33,1,486,7191399
0.776089,8000000,24,2,250,17092453
0.775666,31000000,58,4,3045,134095253
0.767389,15000000,43,4,690,44065653
0.766646,3000000,5,2,1162,242623
0.751681,8000000,24,1,390,6739141
0.740663,25000000,33,4,2028,411006740
0.685325,45000000,52,5,1314,178051587
0.682353,10000000,15,1,606,50752337
0.67938,10000000,7,5,840,4160851
0.675696,8000000,43,3,450,21706101
0.651726,5000000,5,1,320,12534961
0.648937,34000000,63,4,1407,48169908
0.566939,40000000,23,1,2532,75505856
0.548648,220000,5,1,696,2040920
0.539261,11700000,17,2,474,88036683
0.529727,5000000,35,1,312,1862805
0.499566,27000000,21,3,102,14683921
0.467233,40000000,64,5,1110,107458785
0.440854,11000000,30,3,1274,64088552
0.420957,3705538,41,1,402,62548947
0.410039,40000000,59,5,345,70100000
0.382463,10000000,24,3,410,32101000
0.397495,6000000,20,1,666,25792310
0.367997,23000000,47,5,125,57138719
0.437073,24000000,37,1,145,22518097
0.354374,40000000,37,2,290,14358033
0.346362,10000000,16,5,108,14356479
0.309976,60000000,71,5,918,137783840
0.303912,35000000,30,2,156,4651977
0.296309,5000000,55,2,385,20146880
0.294331,10000000,17,2,240,8359717
0.278857,16000000,24,2,360,48017402
0.220131,20000000,39,4,170,11390479
0.089502,17000000,48,2,66,4836637
0.47175,12000000,29,2,80,37170057
0.063684,3000000,6,2,198,33946224
4.5783,18000000,46,5,17542,389925971
1.94717,2800000,6,2,60,26279000
1.771093,28000000,15,5,1608,195312802
1.278646,12000000,34,5,2988,29800000
1.248748,2000000,29,4,3507,24600832
1.114068,11000000,32,5,546,31672907
1.055415,10000000,9,2,1988,31973249
1.021218,350000,9,1,2982,29400000
1.003963,6000000,43,5,2016,50000000
0.6599,5500000,11,5,558,58972904
0.61576,1250000,7,5,804,21722776
0.564939,2500000,30,1,972,25533818
0.514549,7000000,12,5,270,95461682
0.510003,1750000,24,5,60,100000
0.473893,4000000,13,4,450,125728258
0.469885,32000000,47,4,150,40382659
0.439555,18000000,29,5,384,72179579
0.426376,12000000,31,4,96,40716963
0.41618,5000000,47,5,672,42365581
0.390801,4100000,13,2,558,14225876
0.435412,10000000,36,5,648,85300000
0.336233,16000000,40,5,310,17374595
0.312053,3000000,19,5,90,216166
0.308408,18000000,47,5,630,12000000
0.29368,18000000,8,5,126,6000000
0.265411,1000000,8,3,348,17985893
0.251658,5000000,47,3,252,19905359
0.237765,14000000,75,4,210,35856053
0.20326,15000000,26,3,576,41092328
0.049718,8500000,31,4,56,29916207
4.480733,75000000,51,5,12000,816969268
3.293387,80000000,64,5,10524,457696359
2.94792,4000000,49,2,8141,16491080
2.775756,7000000,65,3,7651,60611975
2.055908,75000000,110,5,5580,335062621
2.036325,70000000,82,4,4030,101371017
1.920156,14500000,67,1,4524,147298761
1.894423,100000000,33,5,3630,100138851
1.617244,80000000,11,4,4062,230000000
1.585785,100000000,52,5,1530,242295562
1.419885,54000000,47,4,1835,320689294
1.392981,32000000,79,5,984,152036382
1.353504,19000000,56,2,5178,25836616
1.325627,40000000,134,5,1841,152266007
1.323991,46000000,51,4,2556,150000000
1.303236,12000000,49,2,2610,41205099
1.294658,60000000,38,4,1530,129832389
1.286189,14000000,40,4,4674,173046663
1.255866,65000000,60,1,984,89456761
1.117552,50000000,72,4,3366,273552592
1.108452,36000000,26,2,2706,33459416
1.108366,57000000,58,5,1638,115267375
1.10451,54000000,60,5,1670,128769345
1.056168,80000000,64,4,945,159212469
1.049888,30000000,36,3,315,57400547
1.04502,50000000,96,2,765,60209334
1.044304,27000000,75,4,1722,231976425
1.000489,55000000,92,3,640,121969216
0.975473,92000000,59,5,2730,494471524
0.962736,80000000,60,4,1410,309492681
0.938162,47000000,75,5,1415,102825796
0.928256,44000000,117,1,2597,165615285
0.923851,30000000,26,5,1104,29359216
0.902697,50000000,57,2,1220,150270147
0.891372,50000000,67,2,945,42277365
0.870461,36000000,51,1,732,20300385
0.862047,25000000,23,5,410,14048372
0.833267,4500000,23,1,600,7011317
0.802896,200000,43,1,774,4505922
0.794822,50000000,53,5,432,113309743
0.79243,55000000,106,2,515,18626419
0.779012,45000000,68,2,855,58620973
0.759509,30000000,72,3,2219,102616183
0.745574,46000000,90,5,804,100860818
0.693264,9000000,34,4,259,41590886
0.690292,15000000,26,5,1104,24769466
0.670801,4000000,21,3,208,16675000
0.642274,27000000,65,5,756,25023434
0.635964,40000000,49,4,165,48093211
0.618796,25000000,43,1,390,22611954
0.578849,15000000,16,2,108,5
0.576744,55000000,41,4,295,141047179
0.566517,7000000,53,3,168,14702438
0.548582,2962051,63,2,318,3011195
0.537577,67000000,82,1,786,47267001
0.537381,25000000,23,1,260,51702483
0.529152,25000000,47,5,100,17193231
0.519242,3500000,68,2,210,9482579
0.491539,13000000,20,2,345,17917287
0.481121,7000000,44,2,768,560069
0.478051,38000000,51,3,1332,28921264
0.477489,6000000,75,2,462,22231658
0.471398,45000000,47,2,320,53854588
0.468045,26000000,54,1,480,116400000
0.459939,3000000,9,1,120,4109095
0.455716,1000000,31,2,522,24475416
0.453398,4500000,17,5,270,13417292
0.442104,47000000,69,2,130,12379402
0.435293,50000000,74,1,624,75000000
0.401898,7000000,37,2,120,405000
0.397139,5000000,63,5,162,13269963
0.340804,25530000,21,5,235,20080020
0.366286,50000000,59,1,156,22540359
0.36509,38000000,36,2,246,10300000
0.347219,45000000,43,5,276,17300889
0.331074,38000000,71,1,155,17380126
0.317794,28000000,84,1,282,16900000
0.392776,3000000,94,2,414,222559
0.273628,5000000,9,5,175,42000000
0.243962,3000000,5,5,108,2503829
0.240968,40000000,51,2,272,49627779
0.221598,15000000,12,5,44,76382
0.211566,3000000,32,4,70,153155
0.111375,13000000,13,5,172,4619014
0.099873,7000000,7,4,72,1100000
0.094017,25000000,32,3,50,10070000
4.271452,103000000,55,5,24717,457640427
3.095625,9000000,46,1,15008,39723096
2.977558,123000000,42,4,4398,345141403
2.197205,90000000,52,4,12978,429632142
2.153361,10000000,87,1,13601,83557872
1.956406,125000000,66,5,6345,546388105
1.889388,48000000,30,1,1510,90383208
1.815244,19000000,23,5,3405,278019771
1.768463,100000000,42,4,4992,169327687
1.767681,70000000,53,4,3456,374111707
1.60246,127500000,25,5,1920,354248063
1.562652,92000000,83,4,3545,264105545
1.525559,45000000,46,5,3978,224834564
1.513108,110000000,53,5,3906,215294342
1.303223,23000000,33,3,4158,53302314
1.240519,45000000,39,5,1968,113916474
1.235745,25000000,21,3,965,91036760
1.229505,62000000,62,3,1230,127666415
1.211626,5000000,18,5,2513,110000000
1.209516,90000000,106,5,5964,237202299
1.208034,52000000,55,3,2436,256271286
1.207663,55000000,119,1,5742,330444045
1.161107,26000000,83,2,4634,71000000
1.144594,23000000,37,2,7470,53187659
1.104427,26000000,72,2,612,28780255
1.085408,95000000,31,3,2772,76432727
1.073638,45000000,77,4,3378,212000000
1.060212,31000000,49,3,1290,68106245
1.050687,4500000,52,1,9212,7390108
1.042311,40000000,55,1,1380,55707411
1.006654,95000000,56,2,1545,190213455
1.001503,30000000,57,5,1395,173959438
0.981767,7000000,79,3,7483,34266564
0.97741,12800000,27,5,1330,40031879
0.976664,16000000,31,5,1495,119754278
0.972719,30000000,57,1,3745,136706683
0.968941,10000000,96,4,768,12008642
0.923632,80000000,91,4,876,39459427
0.918262,48000000,40,4,1716,207515725
0.91232,13000000,48,4,1435,73180723
0.911808,60000000,76,4,1806,124745083
0.886238,82000000,55,4,1590,96085477
0.848261,15000000,37,3,440,35007180
0.78353,51000000,72,5,2605,149270999
0.770457,55000000,57,5,2466,56932305
0.768576,75000000,107,4,5688,248118121
0.743732,65000000,77,5,1266,128884132
0.74231,41300000,71,2,1878,106371651
0.736562,60000000,52,1,3178,47383689
0.736173,28000000,32,2,2045,90449929
0.733654,25000000,89,4,3162,152500343
0.697768,30000000,47,3,2653,47126295
0.697146,80000000,58,4,660,33463969
0.689638,90000000,50,3,905,60874615
0.687905,33000000,59,2,1080,104155843
0.664636,46000000,89,5,910,107196498
0.66065,63600000,61,1,385,19412993
0.632783,83000000,13,3,220,59468275
0.627609,80000000,49,4,564,34566746
0.626782,40000000,36,2,4098,144056873
0.58332,120000000,96,3,1575,325756637
0.54656,75000000,100,5,1104,36754634
0.542611,40000000,37,2,1950,161834276
0.530739,75000000,41,4,906,215663859
0.525341,42000000,73,2,430,32168970
0.495241,30000000,7,2,528,45554533
0.49295,11000000,33,2,420,59827328
0.481089,28000000,48,4,292,33000337
0.47571,16000000,52,1,70,109130
0.468129,14000000,23,1,192,38574362
0.465293,32000000,103,1,2387,48814909
0.464139,100000000,74,5,1404,155464351
0.458778,60000000,125,3,450,71000000
0.449041,43000000,45,4,966,80049764
0.417675,16000000,23,5,265,20627372
0.410235,85000000,29,1,750,183611771
1.616724,84000000,44,5,672,123307945
0.623706,30000000,59,3,395,37036004
0.38535,90000000,39,2,168,14828081
0.372923,35000000,69,4,310,36779296
0.339608,40000000,48,2,335,30199105
0.350814,15000000,41,3,110,9902115
0.349034,65000000,72,5,705,69700000
0.332267,25000000,14,1,196,15843608
0.324003,20000000,27,3,378,27728118
0.310295,14000000,49,3,170,5108820
0.309754,13500000,82,4,312,7060876
0.285304,25000000,27,3,51,24362772
0.284476,35000000,27,4,258,15185241
0.279624,24000000,16,1,70,13700000
0.277798,2000000,54,5,90,1568749
0.471019,25000000,82,1,294,260562
0.196668,24000000,35,3,64,12372410
0.253319,18000000,26,5,343,17200925
0.249219,24000000,34,3,160,36609995
0.223263,10000000,15,2,366,26330482
0.222291,1000000,23,2,50,1744858
0.207785,16000000,61,3,84,15427192
0.203554,10000000,76,2,50,1631839
0.182246,75000000,85,5,16596,157299717
0.12392,22000000,16,1,252,13555988
0.119214,8000000,69,5,275,8279017
0.104908,76000000,91,5,140,35134820
0.091492,7000000,52,3,222,3728888
0.031018,40000000,42,2,105,36037909
0.015997,15000000,5,5,60,5217498
4.215642,28000000,49,5,14770,32768670
2.900556,10500000,35,3,12810,792910554
2.355353,10000000,36,5,5579,13782838
1.928258,15000000,50,1,5866,125212904
1.336612,17000000,29,5,2592,33000000
1.241425,17000000,59,5,2892,124000000
1.193916,10700000,17,5,2550,122200000
1.176922,20000000,52,3,2136,68851475
1.161942,1000000,64,4,1026,78868508
0.946056,12000000,38,5,2842,96800000
0.925383,4500000,44,2,942,27092880
0.884844,15000000,10,4,861,40577001
0.786388,22000000,38,4,2884,77737889
0.689094,21000000,46,4,1056,177200000
0.555585,7000000,13,5,560,14665733
0.483395,12000000,52,4,518,30036000
0.475775,13200000,26,5,460,15171476
0.441852,8000000,41,4,540,21028755
0.421748,50000000,22,5,594,57059003
0.358107,6000000,51,4,186,10278575
0.336314,4000000,6,2,535,36690067
0.310497,2500000,8,1,360,14400000
0.304359,16000000,25,4,329,53977250
0.647107,18000000,28,5,300,70687344
0.464188,2,13,2,135,16
0.138162,3500000,6,3,114,20659423
4.18054,60000000,74,5,16744,264118201
2.993102,140000000,110,5,9354,553799566
2.770692,90000000,9,5,7462,304320254
2.729745,45000000,37,2,7578,131183530
2.556082,15000000,103,2,11872,27739163
2.170136,70000000,60,5,23772,481840909
2.045755,33000000,39,1,4362,244386864
2.005566,120000000,44,4,6954,363398565
1.855981,70000000,108,4,2592,218613188
1.80704,60000000,94,1,4284,171757863
1.46043,55000000,93,1,2178,41610884
1.422685,27000000,52,2,3262,27200316
1.408985,20000000,48,3,1386,67200000
1.379837,23000000,72,5,5880,369884651
1.339249,66000000,23,5,1464,189198313
1.333006,20000000,32,1,12504,23875127
1.316855,85000000,61,1,1968,71485043
1.303667,90000000,82,4,4890,250649836
1.283006,75000000,86,5,2450,140464664
1.282567,80000000,54,3,828,136159423
1.242498,50000000,84,5,2022,44547681
1.22669,90000000,79,4,4038,142940100
1.206274,140000000,74,5,2628,285444603
1.175952,65000000,21,4,792,40002112
1.170499,130000000,39,5,2910,379014294
1.164656,75000000,71,1,1110,46683377
1.152417,75000000,101,2,1190,13100000
1.095887,70000000,48,5,880,164000000
1.090942,18500000,81,5,4998,10680275
1.059234,25000000,78,4,2394,289317794
1.057585,95000000,67,5,4404,250288523
1.053252,23000000,49,4,1460,185991646
1.041331,60000000,71,5,948,128038368
1.011829,60000,7,5,1716,3221152
1.001818,55000000,67,3,1938,198685114
0.992143,52000000,76,4,2478,98126565
0.968861,40000000,42,5,1626,54682547
0.962802,71000000,62,5,1765,294456605
0.931643,70000000,28,4,1380,118000000
0.922354,65000000,69,4,2988,250821495
0.904602,60000000,69,3,1164,102367405
0.893937,30000000,58,1,1038,82150642
0.884735,48000000,113,5,1086,77745568
0.878645,18000000,62,2,2250,123306987
0.823964,26000000,48,5,1344,65705772
0.792566,50000000,65,4,2898,202292902
0.783938,14000000,21,1,720,72527595
0.760447,12000000,81,1,1278,22921898
0.722412,15000000,47,5,225,17507368
0.718275,90000000,22,4,880,69131860
0.699007,1350000,38,3,8169,3897569
0.669113,17000000,56,1,576,30331165
0.653163,60000000,69,5,1148,186883563
0.640933,25000000,25,1,810,50671850
0.616116,13000000,43,2,355,16757163
0.607687,25000000,125,2,444,55494066
0.577192,70000000,102,4,1176,116672912
0.576682,73000000,74,2,760,103891409
0.562005,6000000,37,3,1176,58000000
0.539133,60000000,74,2,484,48522832
0.53388,20000000,58,1,144,18253415
0.521096,13000000,52,3,354,27007143
0.497373,28000000,56,2,360,14051384
0.496059,25000000,74,5,474,21567853
0.492559,70000000,72,2,370,19870567
0.488243,70000000,76,3,288,56702901
0.477036,3000000,36,1,450,2807390
0.469693,30000000,23,2,372,19204929
0.433845,15000000,37,4,1422,40283321
0.423925,20000000,74,4,120,3970078
0.396129,10000000,22,5,444,25605015
0.388858,17000000,57,2,710,55041738
0.38868,60000000,90,4,448,37141130
0.383321,45000000,29,2,305,11203026
0.375143,18000000,5,1,294,9495408
0.366598,30000000,62,1,498,9898412
0.577579,75000000,45,1,470,14567883
0.349511,5000000,31,5,140,5879254
0.305742,30000000,37,5,162,29202884
0.263935,1500000,42,2,504,2375097
0.262171,8000000,13,2,516,17460020
0.189141,10000000,37,2,115,6451628
0.245817,25000000,44,1,66,777423
0.240661,10000000,33,5,95,19000000
0.235951,5000000,48,2,120,1980338
0.226558,2000000,5,1,75,124494
0.214567,1500000,5,5,40,870751
0.194358,15000000,51,4,72,10443316
0.188201,1100000,22,1,56,631221
0.18358,15000000,75,3,190,46905889
0.26504,27000000,70,3,96,76000000
0.162242,20000000,44,2,60,37672350
4.143585,40000000,7,4,7294,211343479
3.536655,48000000,68,5,14217,474171806
2.719764,16000000,32,5,3724,92823546
2.640852,35000000,54,5,7242,411348924
2.566875,40000000,39,4,17052,332000000
2.470407,16400000,63,5,9982,235860116
2.379507,37000000,77,5,3414,215394738
2.176623,32000000,13,5,1660,156167015
1.859089,27000000,39,4,3052,71320000
1.836091,18000000,99,4,1449,26828365
1.69108,70000000,38,2,2676,90000098
1.510501,25000000,56,5,3648,227853986
1.362379,55000000,68,4,1195,63408614
1.280429,10000000,33,2,1350,40485039
1.274285,7500000,82,1,1390,296000000
1.218498,32000000,15,5,1950,222724172
1.190512,30000000,38,5,1080,70200000
0.94235,1500000,19,3,834,14697005
0.918962,8000000,15,2,640,22168359
0.914399,500000,19,3,292,10166459
0.89539,18000000,60,2,942,36602000
0.836515,11500000,7,3,1056,57469467
0.737259,18000000,33,5,552,46908987
0.724013,14000000,45,4,1140,161001698
0.720081,15000000,23,2,1074,79258538
0.602613,11000000,31,3,660,49797148
0.573045,6500000,12,5,624,30218387
0.547658,18598420,15,3,600,78247647
0.544382,22500000,77,2,546,18671317
0.498792,5000000,9,5,340,14000000
0.494235,31000000,56,4,340,74134790
0.481276,3000000,14,5,114,1145404
0.4669,13800000,20,4,798,27100027
0.452278,30000000,45,4,205,60864870
0.448357,19000000,77,1,360,110879513
0.438179,10000000,48,3,420,7825000
0.423064,5000000,8,1,185,16554699
0.409695,7500000,62,4,1086,145793296
0.415913,19000000,43,1,516,18254702
0.382943,30000000,46,1,684,45892212
0.337545,645180,19,5,658,14743391
0.307623,6500000,22,5,938,37295445
0.26954,5000000,17,1,415,11642254
0.2578,12000000,69,1,120,15942628
0.240681,15000000,28,5,726,30050028
0.233923,8045760,24,3,230,35150960
0.19766,15000000,34,2,120,40590000
0.188629,33000000,33,4,144,1132112
0.181067,2500000,31,1,300,4729352
0.178696,6000000,19,4,216,14278900
0.114027,7000000,16,2,130,793775
3.852269,25000000,12,4,11921,377350553
3.584406,100000000,52,5,19852,520000000
2.326917,70000000,99,4,5004,300854823
1.606765,48000000,86,5,3108,390493908
1.301458,30000000,55,2,372,15556340
1.287839,35000000,96,4,1734,182300000
1.28293,27000000,38,4,1422,96900000
1.259634,23000000,26,5,1542,86930411
1.231168,24000000,56,5,2808,83531958
1.020069,75000000,111,5,1158,152368585
0.983036,30000000,44,4,2484,191502426
0.977243,65000000,70,5,775,17218080
0.963521,42000000,39,5,894,62000000
0.915804,16000000,91,5,2625,45361000
0.816448,38000000,46,3,774,34416893
0.799449,25000000,10,3,966,78
0.764796,40000000,55,2,180,8479793
0.695385,19000000,51,2,18753,272742922
0.693523,9000000,59,2,1407,6153939
0.689242,11000000,14,1,705,34872033
0.662297,29000000,73,4,1644,59509925
0.658866,40000000,102,4,1806,205405498
0.649755,6500000,73,5,1176,57504069
0.63395,23000000,30,2,264,7434726
0.627123,15000000,21,2,565,30102717
0.601417,35000000,41,5,768,63710000
0.583385,13000000,6,2,570,20560255
0.533228,26000000,24,5,684,124033791
0.514489,26000000,38,5,1878,181096164
0.483931,11000000,21,2,390,2807854
0.474911,11000000,29,4,938,119418501
0.449397,8000000,24,2,195,2275557
0.446515,19000000,32,2,684,174999005
0.44464,18000000,24,2,105,11657385
0.386486,24000000,60,1,948,41895491
0.376137,10000000,22,5,240,25196249
0.26744,14000000,67,4,156,2735731
0.369101,30000000,61,4,205,49114016
0.363923,6000000,5,1,42,1193062
0.304932,14000000,24,3,220,39673161
0.350342,30000000,34,4,90,74787599
0.329328,14000000,27,5,170,32482682
0.261842,8500000,37,3,348,47624253
0.275786,8000000,47,5,60,10400000
0.263047,35000000,53,3,462,23562716
0.211558,23000000,33,5,90,20246790
0.192123,22000000,27,1,66,11511031
0.191606,14000000,43,2,354,34793160
0.172296,17000000,23,5,150,4603929
0.1523,13000000,12,2,44,3752426
3.777441,28000000,62,5,19600,140767956
2.150682,18000000,56,5,3384,151668774
1.905883,12000000,27,4,3258,78756177
1.651962,8000000,20,5,312,22433275
1.628865,15000000,74,2,5173,73326666
1.459821,25000000,65,4,6538,354825435
1.392581,1500000,19,2,1080,11806119
1.279955,39000000,46,5,3000,288752301
1.183033,63000000,49,5,1925,189015611
1.144528,15000000,62,4,1435,216614388
1.115598,70000000,35,5,4338,329803958
1.101103,12300000,13,4,2040,84460846
1.079886,20000000,48,5,875,171504781
0.891508,9000000,20,4,1524,44196684
0.869474,35000000,31,5,1500,57269863
0.78304,7000000,16,2,675,72500000
0.75639,7000000,66,5,486,50888000
0.753578,29000000,66,5,860,34994648
0.727397,7500000,42,5,1620,62493712
0.669161,19000000,13,2,390,8247943
0.657109,17500000,18,1,230,25024919
0.588756,15000000,90,4,1008,34604000
0.572843,28000000,96,4,696,103173635
0.540362,4000000,11,4,1374,13008928
0.538522,3000000,10,5,150,7282851
0.513842,5000000,17,1,460,17768757
0.499298,7000000,33,2,110,20256975
0.497587,10000000,65,2,150,21486757
0.485136,2800000,11,5,405,19170001
0.481627,14000000,83,4,744,34670720
0.480782,20000000,59,4,325,13854000
0.469728,20000000,47,2,522,17637950
0.41037,6200000,10,2,210,9205924
0.384618,10500000,22,5,232,14144000
0.370575,30000000,76,5,630,38413606
0.35674,7500000,34,3,335,18869631
0.35363,7000000,61,2,456,8373585
0.336536,1300000,23,3,66,354704
0.320295,24000000,47,5,390,43455230
0.288071,13000000,19,1,390,8038508
0.28514,6000000,8,4,115,28202109
0.265664,4000000,11,3,44,9797098
0.254085,1200000,5,1,150,3109904
0.246182,4000000,37,4,80,3468572
0.407649,10000000,54,1,215,3916303
0.200403,15000000,76,1,95,21032267
0.199235,4500000,8,3,160,3813293
0.18872,7000000,8,5,102,5344577
0.167846,7000000,20,2,185,19595031
0.155543,6000000,56,3,216,46616067
0.154945,20000000,42,3,144,51684798
0.149591,2000000,58,1,140,725131
0.117336,2500000,20,1,95,1189315
0.077948,15000000,49,4,80,6908797
0.076438,16000000,18,4,88,4192440
0.057681,5000000,8,5,50,3569939
3.474728,18000000,40,5,8750,98235548
2.0267,17000000,27,5,9177,46357676
1.945847,6000000,20,2,3924,213954274
1.846689,22700000,40,5,2976,38119483
1.511663,40000000,17,5,1428,191185897
1.503371,13000000,21,5,5004,53000000
1.427206,3600000,9,3,2681,5923044
1.393529,15000000,53,3,4806,120207127
1.354524,27000000,40,4,2112,38122105
1.285867,23000000,39,5,333,51881013
1.186793,16000000,38,1,7000,30857814
1.121083,5000000,28,2,1008,44793222
1.082108,15000000,64,4,1764,43848069
1.07467,20000000,51,5,1998,299965036
1.065222,17000000,43,5,596,19300000
1.026436,6000000,90,3,1876,29180280
1.016148,25000000,121,5,5257,76270454
1.011111,13000000,57,4,2541,123922370
0.97023,23000000,15,1,1155,43984230
0.865813,14000000,47,1,786,320145693
0.754116,17000000,80,3,834,17185632
0.721427,25000000,43,2,910,16057580
0.658248,8500000,36,5,1770,32222567
0.614942,3500000,20,5,210,14000000
0.601451,1880006,40,4,690,26713187
0.598029,3000000,34,1,245,3221568
0.57606,20000000,43,4,252,51249404
0.548575,18000000,65,3,285,39321715
0.5137,20000000,79,5,370,66673516
0.47393,15000000,64,1,70,13290368
0.447184,10000000,25,4,210,14000
0.406719,15000000,72,2,469,35509515
0.397728,12000000,20,3,315,110996879
0.380326,11000000,11,4,618,168000000
0.356749,3000000,17,1,372,14182492
0.349927,1000000,6,1,1134,14564027
0.187714,7200000,32,5,66,2300000
0.322457,6500000,16,5,258,54215416
0.32054,17000000,23,1,50,10278549
0.313707,18000000,31,3,174,18532286
0.287829,14000000,34,4,270,57915972
0.28269,12000000,6,2,406,3769990
0.481561,1800000,26,2,432,31623833
0.20076,6000000,21,2,305,42721196
0.146481,3000000,11,5,90,23509382
0.159907,250000,6,3,55,154323
3.309196,12000000,6,3,11956,56715371
1.152937,5800000,21,2,3283,33395426
0.786854,5500000,17,1,858,42300873
0.724527,3200000,15,5,3136,33395426
0.633129,10000000,7,1,252,16800000
0.621202,1800000,38,5,516,6800000
0.569422,7700000,29,4,696,21000000
0.378658,7000000,15,5,85,11000000
0.045242,950000,12,1,78,814666
3.264571,13000000,123,4,17048,47542841
1.650848,6000000,32,5,3192,30000000
1.619555,7000000,17,4,1698,97572000
1.049959,2800000,33,4,3115,86273333
0.906087,85000,5,1,1494,30859000
0.761779,1600000,73,3,1162,4420000
0.577802,2600000,20,2,2338,119500000
0.463337,3000000,27,1,180,47000000
0.415866,3000000,20,3,198,12800000
0.372231,6500000,42,3,444,26533200
0.400179,3000000,15,5,312,22000000
0.226287,14000000,38,4,504,116000000
0.186995,7000000,24,4,138,79666653
3.258151,3000000,49,4,12896,108981275
2.563191,7000000,32,5,9905,470654000
2.234953,400000,19,3,7679,5028948
1.409947,1200000,39,2,2324,112892319
1.019569,11000000,7,4,1680,20000000
0.790976,5000000,30,5,348,41833347
0.423755,2700000,20,1,70,5000000
0.347121,5000000,7,3,174,34251525
0.277357,1800000,40,2,2184,46665856
3.170651,1100000,31,1,3360,59600000
1.168767,15000000,19,4,3619,70000000
0.810805,2000000,9,4,2219,13129846
0.526108,15000000,12,4,222,50000000
0.507078,3200000,16,3,938,8000000
0.23941,2650000,13,5,114,3100000
0.461577,500000,16,5,132,2500000
3.153791,3500000,29,1,4214,124900000
2.210475,1800000,14,2,5628,9440272
1.987819,6000000,18,2,4291,102272727
0.812194,500000,5,5,552,1000549
0.663446,2135161,32,5,658,7000000
0.633882,17000000,13,1,1288,72000000
0.182922,3000000,11,2,75,12000000
3.072555,2200000,13,4,12502,26589000
2.430667,3000000,12,5,3038,4000000
1.755117,7200000,29,4,1986,116000000
0.885391,4000000,30,4,2100,35976000
0.86163,2500000,17,5,750,12348905
0.735185,2200000,32,4,504,3251794
0.627942,777000,37,3,750,2437000
0.604241,1800000,42,1,1407,41158757
0.560488,725000,25,4,165,10600000
0.317925,4000000,9,5,180,12121618
0.291077,9000000,7,4,408,10404330
0.369308,1300000,45,1,294,29133000
0.275523,1300000,9,2,336,72266306
2.679627,65000000,59,5,6072,261317921
2.659926,25000000,84,1,14384,46836394
2.535646,70000000,56,5,7512,240031094
2.441201,40000000,47,5,10572,244527583
2.285811,20000000,78,4,13573,53000000
2.212092,14000000,61,3,5778,463000000
1.761161,54000000,61,4,5280,136766062
1.695911,22000000,31,4,4095,424208848
1.513223,22000000,39,5,4284,505000000
1.469009,13500000,13,3,1602,201965915
1.295204,20000000,29,4,3507,61276872
1.243528,42000000,53,1,1770,119946358
1.198347,13000000,17,4,700,35763605
1.072912,30,82,3,3690,200
1.034127,35000000,35,4,1870,57120318
1.0198,60000000,113,5,990,157920733
