popularity,budget,cast,release_date,voteScore,revenue,runtime,release_year,genres
0.590257,1000000,0,4,1080,26501323,90.0,2014.0,"['Thriller', 'Horror', 'Drama']"
0.574398,50000000,0,3,1332,80383113,112.0,2014.0,"['Comedy', 'Adventure', 'Crime', 'Family']"
0.559472,2800000,0,1,824,1826705,102.0,2014.0,"['Comedy', 'Drama', 'Horror']"
0.548656,6000000,2,1,280,1020921,92.0,2014.0,['Drama']
0.540852,12000000,0,3,954,101332962,99.0,2014.0,['Drama']
0.49584,70000000,0,2,1596,61279452,99.0,2014.0,"['Action', 'Adventure']"
0.485296,30000000,2,5,555,25312387,94.0,2014.0,"['Comedy', 'Drama', 'Romance']"
0.470651,2400000,0,2,564,88273,90.0,2014.0,"['Romance', 'Comedy', 'Horror']"
0.446458,5500000,0,1,75,5000000,120.0,2014.0,['Drama']
0.407983,6000000,2,2,290,32251,86.0,2014.0,['Drama']
0.403579,1000000,0,2,1022,395000,99.0,2014.0,"['Horror', 'Romance']"
0.401153,318000,0,3,852,121179,85.0,2014.0,"['Horror', 'Thriller']"
0.398601,7000000,0,1,570,14618727,116.0,2014.0,['Drama']
0.386307,5000000,0,3,460,10429707,98.0,2014.0,['Comedy']
0.382434,13000000,0,5,1115,45300000,89.0,2014.0,"['Family', 'Adventure', 'Science Fiction']"
0.350612,25000000,3,4,2025,39171130,111.0,2014.0,"['Thriller', 'Crime', 'Drama']"
0.34162,12700000,0,5,378,3430018,112.0,2014.0,['Comedy']
0.340308,4000000,1,3,1242,2365467,118.0,2014.0,['Drama']
0.318941,500000,0,3,56,15000000,139.0,2014.0,['Science Fiction']
0.317225,5000000,3,3,300,75143,91.0,2014.0,"['Drama', 'Comedy']"
0.300442,17000000,0,3,876,29789000,113.0,2014.0,['Drama']
0.283225,7000000,0,2,656,36433975,89.0,2014.0,['Horror']
0.751476,5000000,3,1,390,4013786,107.0,2014.0,"['Romance', 'Comedy', 'Drama']"
0.19104,8000000,1,2,100,53086,112.0,2014.0,['Drama']
0.151591,5900000,0,5,100,23000000,94.0,2014.0,['Comedy']
12.037933,11000000,1,3,30996,775398007,121.0,1977.0,"['Adventure', 'Action', 'Science Fiction']"
2.379469,14000000,0,5,1674,185438673,125.0,1977.0,"['Adventure', 'Action', 'Thriller']"
1.719385,1200000,1,5,1992,71215869,78.0,1977.0,"['Fantasy', 'Family', 'Animation', 'Adventure']"
1.179653,4000000,1,3,3451,38251425,93.0,1977.0,"['Comedy', 'Drama', 'Romance']"
1.104816,20000000,1,4,4200,303788635,135.0,1977.0,"['Science Fiction', 'Drama']"
1.048838,22000000,3,5,654,50750000,175.0,1977.0,"['Drama', 'History', 'War']"
0.75125,3500000,0,5,75,16000000,113.0,1977.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Science Fiction']"
0.602862,3500000,0,4,1152,237113184,118.0,1977.0,"['Drama', 'Music']"
0.560826,3400000,1,4,174,31063038,94.0,1977.0,"['Comedy', 'Music']"
0.49548,5500000,0,4,270,26414658,109.0,1977.0,"['Drama', 'Action', 'Crime', 'Thriller']"
0.375967,14000000,1,5,224,30749142,118.0,1977.0,"['Horror', 'Thriller', 'Fantasy']"
0.373131,6000000,5,3,125,30000000,114.0,1977.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
0.331417,10000,0,3,1358,7000000,89.0,1977.0,"['Science Fiction', 'Fantasy', 'Horror', 'Drama']"
0.228797,6000000,0,5,125,14717854,92.0,1977.0,"['Drama', 'Adventure', 'Horror']"
0.219941,22000000,0,5,336,12000000,121.0,1977.0,"['Action', 'Thriller', 'Adventure']"
0.191541,810000,0,2,60,1258000,106.0,1977.0,"['Drama', 'Thriller', 'Mystery']"
0.164123,500000,0,2,80,17000000,97.0,1977.0,"['Horror', 'Science Fiction']"
0.175657,1200000,0,2,156,9000000,80.0,1977.0,"['Animation', 'Fantasy', 'Science Fiction']"
0.137351,230000,0,5,342,25000000,89.0,1977.0,['Horror']
9.432768,237000000,0,4,59206,2781505847,162.0,2009.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
6.098027,70000000,2,2,27783,319131050,153.0,2009.0,"['Drama', 'Action', 'Thriller', 'War']"
5.806897,35000000,0,2,5874,91327197,92.0,2009.0,"['Fantasy', 'Action', 'Adventure', 'Science Fiction', 'Thriller']"
5.076472,250000000,0,5,22540,933959197,153.0,2009.0,"['Adventure', 'Fantasy', 'Family']"
4.908902,175000000,1,5,29575,731342744,96.0,2009.0,"['Animation', 'Comedy', 'Family', 'Adventure']"
3.82957,150000000,0,5,23919,385680446,127.0,2009.0,"['Science Fiction', 'Action', 'Adventure']"
3.789633,200000000,1,5,8350,371353001,115.0,2009.0,"['Drama', 'Action', 'Thriller', 'Science Fiction']"
3.744956,30000000,0,2,14987,210819611,112.0,2009.0,"['Action', 'Thriller', 'Science Fiction']"
3.431559,90000000,0,2,24708,524028679,128.0,2009.0,"['Adventure', 'Drama', 'Action', 'Comedy', 'Thriller']"
3.244139,7500000,0,5,12446,60722734,95.0,2009.0,"['Comedy', 'Drama', 'Romance']"
3.154914,90000000,0,5,8352,886686817,94.0,2009.0,"['Animation', 'Comedy', 'Family', 'Adventure']"
3.15306,35000000,0,5,28938,459270619,100.0,2009.0,['Comedy']
3.038063,130000000,0,3,10506,185258983,162.0,2009.0,"['Action', 'Mystery', 'Science Fiction']"
2.979786,200000000,0,1,17665,769653595,158.0,2009.0,"['Action', 'Adventure', 'Science Fiction']"
2.846465,30000000,2,2,5106,48428063,79.0,2009.0,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']"
2.841562,150000000,2,5,7650,356613439,138.0,2009.0,"['Thriller', 'Mystery']"
2.463982,105000000,0,4,4236,267045765,97.0,2009.0,"['Romance', 'Family', 'Animation', 'Music']"
2.367474,29000000,2,4,7546,309208309,129.0,2009.0,['Drama']
2.041804,23600000,1,1,15155,102391382,88.0,2009.0,"['Comedy', 'Horror']"
1.971027,50000000,0,3,6940,709827462,130.0,2009.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']"
1.926432,40000000,1,2,3672,177259441,129.0,2009.0,"['Comedy', 'Romance', 'Drama']"
1.906998,175000000,0,2,7350,302469017,118.0,2009.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
1.895894,40000000,2,5,6504,317375031,108.0,2009.0,"['Comedy', 'Romance', 'Drama']"
1.860267,38000000,0,5,3504,205298907,96.0,2009.0,"['Comedy', 'Romance']"
1.849649,100000000,0,1,6696,242988466,90.0,2009.0,"['Animation', 'Comedy', 'Family']"
1.826169,40000000,4,1,4977,46471023,87.0,2009.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
1.75384,60000000,0,2,4977,124596398,100.0,2009.0,"['Animation', 'Family']"
1.752134,150000000,1,5,5540,413106170,105.0,2009.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']"
1.732516,20000000,0,3,4590,136267476,102.0,2009.0,['Comedy']
1.714887,200000000,1,4,3714,325233863,96.0,2009.0,"['Animation', 'Drama']"
1.673879,65000000,2,4,3600,93525586,136.0,2009.0,"['Fantasy', 'Drama']"
1.641739,26000000,0,2,2550,183293131,91.0,2009.0,"['Action', 'Adventure', 'Comedy', 'Family']"
1.575231,16000000,0,5,6832,47801389,93.0,2009.0,"['Drama', 'Family']"
1.542135,53000000,1,1,6300,126690726,109.0,2009.0,"['Drama', 'Crime', 'Thriller']"
1.535278,30000000,0,1,1480,33333531,115.0,2009.0,"['Thriller', 'Science Fiction']"
1.487114,20000000,0,3,2800,34560577,96.0,2009.0,"['Action', 'Thriller', 'Crime']"
1.453639,33000000,0,1,2436,20645327,108.0,2009.0,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']"
1.398364,30000000,0,3,2988,90842646,99.0,2009.0,"['Horror', 'Thriller']"
1.357091,50000000,1,3,4085,155446362,121.0,2009.0,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction']"
1.328218,5000000,3,5,7189,9760104,97.0,2009.0,"['Science Fiction', 'Drama']"
1.324927,150000000,1,5,1700,292817841,88.0,2009.0,"['Fantasy', 'Action', 'Adventure', 'Family', 'Comedy']"
1.30199,100000000,2,5,3306,150166126,106.0,2009.0,"['Thriller', 'Drama', 'Crime']"
1.297769,18500000,0,1,1525,31912793,100.0,2009.0,"['Comedy', 'Romance', 'Fantasy']"
1.290519,40000000,0,2,2670,108332743,104.0,2009.0,"['Comedy', 'Romance']"
1.267182,50000000,0,1,2420,40828540,95.0,2009.0,"['Action', 'Thriller', 'Science Fiction']"
1.26001,47000000,1,1,5789,3547209,141.0,2009.0,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']"
1.232312,70000000,0,1,1860,171844840,113.0,2009.0,"['Comedy', 'Romance']"
1.223786,26000000,1,2,2286,43318349,104.0,2009.0,"['Drama', 'Thriller', 'War']"
1.218657,32000000,2,4,3600,27635305,111.0,2009.0,"['Adventure', 'Drama']"
1.194455,175000000,1,3,5592,381509870,94.0,2009.0,"['Animation', 'Family', 'Adventure', 'Science Fiction']"
1.159118,3000000,0,5,744,2357852,123.0,2009.0,['Drama']
1.14937,40000000,3,2,2046,129540499,123.0,2009.0,"['Romance', 'Drama']"
1.145724,15000000,1,3,1485,8459458,96.0,2009.0,"['Drama', 'Thriller', 'Mystery']"
1.138277,80000000,2,5,5118,214104620,140.0,2009.0,"['History', 'Crime', 'Drama']"
1.104112,16000000,1,1,2205,31556061,100.0,2009.0,"['Comedy', 'Horror']"
1.099003,20000000,0,5,4242,41596251,123.0,2009.0,"['Horror', 'Thriller', 'Mystery']"
1.085541,15000000,1,1,768,40105542,99.0,2009.0,['Comedy']
1.083957,40000000,0,2,2360,186167139,82.0,2009.0,"['Horror', 'Mystery']"
1.080415,75000000,0,4,2070,443140005,88.0,2009.0,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']"
1.075405,4500000,0,4,650,3606395,104.0,2009.0,"['Drama', 'Horror', 'Mystery', 'Thriller']"
1.074072,30000000,1,2,2505,114663461,89.0,2009.0,['Comedy']
1.065548,10000000,1,4,1230,63647833,110.0,2009.0,['Drama']
1.043738,60000000,1,3,1542,87784194,127.0,2009.0,['Action']
1.039442,16000000,1,2,744,76514050,87.0,2009.0,"['Horror', 'Thriller', 'Mystery']"
1.037708,14700000,1,1,580,8049666,103.0,2009.0,"['Drama', 'Comedy', 'Romance']"
1.022125,41000000,0,3,1824,91636986,105.0,2009.0,['Comedy']
1.018005,22000000,0,1,1020,35424826,108.0,2009.0,"['Comedy', 'Crime', 'Drama', 'Thriller']"
1.014706,50000000,0,3,1540,106303988,98.0,2009.0,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller']"
0.999299,27000000,0,2,1788,29000000,109.0,2009.0,"['Horror', 'Mystery', 'Thriller']"
0.967776,50000000,2,3,2744,36348784,116.0,2009.0,"['Drama', 'Comedy']"
0.966959,20000000,0,2,1840,51416464,98.0,2009.0,"['Fantasy', 'Horror', 'Action', 'Thriller', 'Science Fiction']"
0.965516,39000000,0,2,2868,101229792,107.0,2009.0,"['Drama', 'Romance', 'Fantasy']"
0.953705,11000000,0,5,1998,791867,108.0,2009.0,"['Drama', 'Horror', 'Thriller']"
0.908112,18000000,0,1,585,36133014,109.0,2009.0,"['Drama', 'Romance']"
0.907448,38000000,0,2,1835,45465299,111.0,2009.0,['Action']
0.905416,17000000,0,2,966,29536299,133.0,2009.0,"['Crime', 'Drama', 'Thriller']"
0.90173,11000000,0,1,1895,68233629,90.0,2009.0,"['Horror', 'Mystery']"
0.894268,35000000,1,3,1206,27409889,105.0,2009.0,"['Drama', 'History', 'Romance']"
0.884343,7000000,0,1,1440,31430334,105.0,2009.0,"['Comedy', 'Drama']"
0.883984,14000000,0,5,1110,22852638,98.0,2009.0,"['Thriller', 'Mystery', 'Adventure']"
0.850476,40000000,0,1,570,12206028,101.0,2009.0,"['Action', 'Crime', 'Mystery', 'Thriller']"
0.8342,13000000,0,2,1866,10652035,98.0,2009.0,"['Comedy', 'Drama', 'Romance']"
0.830597,13000000,0,5,1365,754249,161.0,2009.0,"['Fantasy', 'Drama']"
0.826039,20000000,0,3,650,17280326,108.0,2009.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
0.816681,9000000,0,4,4634,70000000,170.0,2009.0,"['Drama', 'Comedy', 'Romance']"
0.813323,150000000,0,5,13380,836297228,150.0,2009.0,"['Science Fiction', 'Action', 'Adventure']"
0.811236,24000000,4,1,2175,68729358,93.0,2009.0,"['Comedy', 'War']"
0.796761,40000000,0,1,1308,60462347,99.0,2009.0,"['Action', 'Crime', 'Thriller']"
0.790326,20000000,0,2,375,5210988,111.0,2009.0,"['Comedy', 'Drama', 'Family', 'Music']"
0.78639,100000000,0,1,1872,100086793,101.0,2009.0,"['Family', 'Fantasy']"
0.786159,85000000,3,4,1350,219103655,121.0,2009.0,"['Comedy', 'Romance']"
0.760048,100000000,0,5,1100,68688831,102.0,2009.0,"['Adventure', 'Comedy', 'Science Fiction']"
0.756385,60000000,1,4,4050,122233971,134.0,2009.0,"['Drama', 'History']"
0.748763,70000000,1,4,1770,104945765,91.0,2009.0,"['Science Fiction', 'Animation', 'Family', 'Comedy', 'Adventure']"
0.717595,60000000,0,5,1248,62357900,97.0,2009.0,"['Comedy', 'Adventure']"
0.713022,4500000,1,1,55,744816,97.0,2009.0,"['Comedy', 'Drama']"
0.710966,12000000,0,1,216,1644755,111.0,2009.0,"['Drama', 'Romance']"
0.694443,15000000,0,2,755,100734718,101.0,2009.0,"['Mystery', 'Horror']"
0.6642,35000000,1,4,620,92219310,88.0,2009.0,"['Comedy', 'Family']"
0.661609,70000000,1,5,1428,39041505,127.0,2009.0,"['Adventure', 'Drama', 'History']"
0.652939,8000000,0,4,755,10629321,118.0,2009.0,"['Action', 'Thriller', 'Crime']"
0.643829,25000000,1,1,785,10589102,122.0,2009.0,"['Drama', 'Crime']"
0.643164,30000000,2,1,3012,61808775,123.0,2009.0,"['Adventure', 'Fantasy', 'Mystery']"
0.642045,20000000,0,2,378,1017401,90.0,2009.0,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
0.630068,20000000,0,4,585,22942221,88.0,2009.0,"['Action', 'Crime', 'Drama', 'Thriller']"
0.608282,40000000,0,1,1090,28169671,109.0,2009.0,"['Adventure', 'Fantasy', 'Action', 'Thriller']"
0.606857,9000000,2,1,335,985117,104.0,2009.0,"['Comedy', 'Crime', 'Drama', 'Thriller']"
0.60652,7500000,0,1,1404,26096852,100.0,2009.0,"['Drama', 'Romance']"
0.604388,75000000,0,5,1065,61458982,146.0,2009.0,"['Comedy', 'Drama']"
0.598075,25000000,1,1,4506,163670000,109.0,2009.0,"['Drama', 'Romance']"
0.595489,65000000,1,1,1704,44091067,94.0,2009.0,"['Animation', 'Action', 'Family', 'Science Fiction']"
0.59517,50000000,0,2,1035,60161391,118.0,2009.0,"['Drama', 'Thriller', 'Crime']"
0.582225,14000000,0,1,320,875386,97.0,2009.0,"['Adventure', 'Action', 'Science Fiction', 'Thriller']"
0.580292,85000000,0,3,9966,363164265,107.0,2009.0,"['Action', 'Crime', 'Drama', 'Thriller']"
0.576401,20000000,0,1,468,17436509,120.0,2009.0,['Documentary']
0.565345,15000000,0,2,655,39421467,105.0,2009.0,['Horror']
0.549975,35000000,0,3,1235,155545279,102.0,2009.0,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']"
0.544071,15000000,0,2,965,8786375,101.0,2009.0,"['Action', 'Thriller', 'Crime']"
0.53923,45000000,0,5,730,57881056,86.0,2009.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
0.536017,3400000,0,5,1032,9444018,88.0,2009.0,"['Horror', 'Thriller']"
0.534693,3000000,0,4,44,18097,92.0,2009.0,"['Comedy', 'Drama']"
0.52916,10000000,0,4,1220,42333295,98.0,2009.0,"['Science Fiction', 'Thriller']"
0.520419,15000000,2,1,210,5024782,90.0,2009.0,"['Comedy', 'Drama', 'Romance']"
0.510379,800000,0,1,444,867714,100.0,2009.0,"['Crime', 'Drama', 'Thriller']"
0.508705,78146652,1,3,620,60000000,125.0,2009.0,['Thriller']
0.492366,8500000,0,4,390,4440055,119.0,2009.0,"['Drama', 'Romance']"
0.480074,9500000,0,3,2400,17164377,107.0,2009.0,['Comedy']
0.478888,8000000,1,1,470,10848783,92.0,2009.0,['Comedy']
0.476687,3500000,0,1,510,44462,101.0,2009.0,"['Drama', 'Action', 'Comedy', 'Crime']"
0.472113,80000000,5,4,475,53825515,112.0,2009.0,"['Drama', 'Music', 'Romance']"
0.471747,6500000,0,4,366,1521261,113.0,2009.0,"['Drama', 'History']"
0.461154,17000000,0,5,618,14899417,98.0,2009.0,"['Drama', 'Comedy', 'Romance']"
0.458932,17000000,1,2,280,20455276,95.0,2009.0,"['Comedy', 'Romance']"
0.457298,30000000,0,5,2478,95714875,109.0,2009.0,['Drama']
0.447106,60000000,1,3,798,31720158,109.0,2009.0,['Drama']
0.441444,19000000,0,2,1375,91379051,97.0,2009.0,['Horror']
0.438147,25000000,0,2,245,1037335,113.0,2009.0,['Drama']
0.429492,7300000,2,4,1032,10329747,103.0,2009.0,"['Thriller', 'Crime', 'Drama', 'Action']"
0.427479,80000000,0,1,3775,122444772,89.0,2009.0,"['Action', 'Science Fiction', 'Thriller']"
0.426205,50000000,0,2,284,12764201,97.0,2009.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
0.424415,35000000,0,2,540,73034460,100.0,2009.0,"['Comedy', 'Family']"
0.415099,20000000,0,3,335,73830340,108.0,2009.0,"['Drama', 'Thriller']"
0.41491,15000000,0,5,114,113221,127.0,2009.0,"['Drama', 'Mystery']"
0.409005,15000000,0,1,1284,16633035,111.0,2009.0,['Drama']
0.395616,45000000,0,1,1150,7810000,104.0,2009.0,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']"
0.394989,4000000,0,1,140,143191,90.0,2009.0,"['Horror', 'Science Fiction']"
0.391859,150000000,0,3,16704,341131793,107.0,2009.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
0.388026,4000000,0,3,189,4100000,103.0,2009.0,"['Thriller', 'Crime', 'Science Fiction', 'Mystery']"
0.378522,2900000,0,1,714,296557,90.0,2009.0,"['Action', 'Comedy']"
0.376543,6000000,0,3,306,6670712,104.0,2009.0,"['Drama', 'Comedy']"
0.370497,40000000,2,1,205,19258519,111.0,2009.0,"['Drama', 'Adventure', 'Romance']"
0.363832,25000000,1,2,210,4388563,105.0,2009.0,['Drama']
0.353203,8000000,1,2,250,29010817,97.0,2009.0,"['Comedy', 'Romance']"
0.348842,25000000,0,4,144,2336172,114.0,2009.0,"['Comedy', 'Drama', 'Romance']"
0.347707,40000000,0,2,80,28972508,89.0,2009.0,"['Comedy', 'Family']"
0.319532,12500000,0,1,460,27206120,101.0,2009.0,"['Horror', 'Mystery', 'Thriller']"
0.292324,23000000,1,2,145,9366227,86.0,2009.0,"['Drama', 'Comedy', 'Romance']"
0.290674,10000000,0,1,702,7022728,96.0,2009.0,"['Comedy', 'Drama']"
0.285353,20000000,0,2,515,18599102,90.0,2009.0,"['Comedy', 'Romance']"
0.278387,75,0,1,72,134,129.0,2009.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
0.278321,10000000,1,2,402,295750,99.0,2009.0,"['Comedy', 'Romance']"
0.272422,1700000,0,2,205,1007962,77.0,2009.0,"['Comedy', 'Drama']"
0.249295,15000000,0,2,315,6405245,89.0,2009.0,['Comedy']
0.118533,1000000,0,5,85,1296971,88.0,2009.0,"['Comedy', 'Drama', 'Romance']"
0.226009,7000000,2,4,756,39462438,112.0,2009.0,"['Drama', 'Music', 'Romance']"
0.220819,2000000,0,1,72,7306,97.0,2009.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
0.182881,2500000,1,2,77,352810,100.0,2009.0,"['Drama', 'Family']"
0.190162,7000000,0,1,55,1429299,106.0,2009.0,"['Comedy', 'Drama']"
0.159638,1500000,0,3,40,56000,97.0,2009.0,"['Drama', 'Mystery', 'Thriller']"
0.145905,58000000,1,4,905,85280250,103.0,2009.0,['Comedy']
0.145081,5000000,0,5,370,38610009,90.0,2009.0,"['Horror', 'Thriller']"
0.114458,250000,0,2,80,232732,91.0,2009.0,"['Comedy', 'Drama']"
0.166371,25000000,0,1,96,20719451,117.0,2009.0,"['Drama', 'Romance']"
0.092519,31192,0,1,90,10000,89.0,2009.0,"['Drama', 'Action', 'Comedy']"
9.363643,160000000,1,5,68369,825500000,148.0,2010.0,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']"
5.70486,200000000,1,3,29520,623933331,124.0,2010.0,"['Adventure', 'Action', 'Science Fiction']"
5.57295,200000000,1,3,17118,1025467110,108.0,2010.0,"['Family', 'Fantasy', 'Adventure']"
5.29318,13000000,1,4,18179,327803731,108.0,2010.0,"['Drama', 'Mystery', 'Thriller']"
4.840588,250000000,0,1,24269,954305868,146.0,2010.0,"['Adventure', 'Fantasy', 'Family']"
3.791881,69000000,1,5,33957,543513985,95.0,2010.0,"['Action', 'Animation', 'Family']"
3.74884,80000000,0,2,10125,274470394,103.0,2010.0,"['Action', 'Thriller']"
3.560424,165000000,0,3,20643,494878759,98.0,2010.0,"['Fantasy', 'Adventure', 'Animation', 'Family']"
3.176169,80000000,2,2,24878,294804195,138.0,2010.0,"['Drama', 'Thriller', 'Mystery']"
2.911727,170000000,1,4,12156,400062763,125.0,2010.0,"['Adventure', 'Action', 'Science Fiction']"
2.865684,260000000,0,4,14133,591794936,100.0,2010.0,"['Animation', 'Family']"
2.711136,200000000,2,5,20468,1063171911,103.0,2010.0,"['Animation', 'Family', 'Comedy']"
2.586787,110000000,1,5,8598,293329073,100.0,2010.0,"['Action', 'Thriller', 'Crime', 'Mystery']"
2.440611,18000000,0,4,9870,35692920,94.0,2010.0,"['Adventure', 'Drama', 'Thriller']"
2.332359,8000000,1,1,7818,74952305,92.0,2010.0,['Comedy']
2.245241,155000000,0,2,5430,415686217,113.0,2010.0,"['Adventure', 'Family', 'Fantasy']"
2.225609,28000000,1,3,21595,96188903,117.0,2010.0,"['Action', 'Crime']"
2.162441,100000000,1,4,6504,278346189,103.0,2010.0,"['Action', 'Thriller', 'Romance']"
2.128799,150000000,1,5,9270,335154643,116.0,2010.0,"['Adventure', 'Fantasy', 'Action', 'Romance']"
2.11831,200000000,3,5,5064,310669540,140.0,2010.0,['Action']
2.100704,38000000,1,4,7588,252276927,110.0,2010.0,"['Drama', 'Adventure', 'Western']"
2.087252,125000000,0,3,7650,232713139,106.0,2010.0,"['Adventure', 'Fantasy', 'Action']"
2.053855,150000000,1,5,4355,215283742,109.0,2010.0,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']"
1.923694,40000000,0,1,14154,224920315,120.0,2010.0,['Drama']
1.906739,60000000,0,5,8806,47664559,112.0,2010.0,"['Action', 'Adventure', 'Comedy']"
1.903671,100000000,5,4,3585,310650585,98.0,2010.0,"['Comedy', 'Romance']"
1.888263,40000000,1,5,3610,126248813,107.0,2010.0,"['Action', 'Science Fiction', 'Adventure', 'Thriller']"
1.878018,95000000,0,2,7050,226497209,118.0,2010.0,"['Adventure', 'Fantasy', 'Family']"
1.874641,100000000,2,4,4398,167805466,98.0,2010.0,"['Action', 'Thriller']"
1.820934,165000000,1,5,7146,752600867,93.0,2010.0,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']"
1.784073,25000000,0,2,4422,114977104,115.0,2010.0,"['Drama', 'Romance', 'War']"
1.730679,110000000,0,5,6972,177238796,117.0,2010.0,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']"
1.720825,58000000,1,1,12384,71664962,111.0,2010.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
1.71986,20000000,2,1,4518,31327899,105.0,2010.0,"['Action', 'Comedy', 'Thriller']"
1.659355,80000000,0,5,6864,271430189,102.0,2010.0,['Comedy']
1.624483,80000000,3,2,9036,157107755,118.0,2010.0,"['Action', 'Thriller', 'Science Fiction']"
1.618371,55000000,0,3,3905,152263880,97.0,2010.0,['Comedy']
1.614028,37000000,0,1,5580,154026136,125.0,2010.0,"['Crime', 'Drama', 'Thriller']"
1.546212,68000000,0,5,6655,698491347,124.0,2010.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']"
1.540322,130000000,0,1,7140,321885765,95.0,2010.0,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']"
1.538276,150000000,0,5,2928,318502923,103.0,2010.0,"['Action', 'Adventure', 'Family', 'Fantasy']"
1.419224,100000000,0,2,5706,170432927,107.0,2010.0,"['Action', 'Comedy', 'Crime']"
1.396973,1500000,0,1,5994,97009150,103.0,2010.0,"['Horror', 'Thriller']"
1.386743,30000000,0,2,2190,159291809,107.0,2010.0,"['Drama', 'Romance']"
1.385499,15000000,2,1,11816,414211549,118.0,2010.0,"['Drama', 'History']"
1.365279,30000000,1,4,4536,102820008,112.0,2010.0,"['Drama', 'Comedy', 'Romance']"
1.36053,30000000,0,1,1476,20348249,133.0,2010.0,"['Drama', 'Adventure', 'History']"
1.348633,32000000,1,3,2250,18409891,111.0,2010.0,"['Action', 'Science Fiction', 'Thriller', 'Crime']"
